count,as_of_year,county_name,state_name
"7067","2015","Milwaukee County","Wisconsin"
"8084","2016","Milwaukee County","Wisconsin"
"8572","2017","Milwaukee County","Wisconsin"
"250","2015","Monroe County","Wisconsin"
"284","2016","Monroe County","Wisconsin"
"319","2017","Monroe County","Wisconsin"
"421","2015","Oconto County","Wisconsin"
"397","2016","Oconto County","Wisconsin"
"473","2017","Oconto County","Wisconsin"
"306","2015","Oneida County","Wisconsin"
"363","2016","Oneida County","Wisconsin"
"348","2017","Oneida County","Wisconsin"
"2362","2015","Outagamie County","Wisconsin"
"2689","2016","Outagamie County","Wisconsin"
"2729","2017","Outagamie County","Wisconsin"
"1179","2015","Ozaukee County","Wisconsin"
"1248","2016","Ozaukee County","Wisconsin"
"1292","2017","Ozaukee County","Wisconsin"
"49","2015","Pepin County","Wisconsin"
"52","2016","Pepin County","Wisconsin"
"64","2017","Pepin County","Wisconsin"
"478","2015","Pierce County","Wisconsin"
"571","2016","Pierce County","Wisconsin"
"537","2017","Pierce County","Wisconsin"
"465","2015","Polk County","Wisconsin"
"546","2016","Polk County","Wisconsin"
"604","2017","Polk County","Wisconsin"
"542","2015","Portage County","Wisconsin"
"559","2016","Portage County","Wisconsin"
"570","2017","Portage County","Wisconsin"
"77","2015","Price County","Wisconsin"
"78","2016","Price County","Wisconsin"
"99","2017","Price County","Wisconsin"
"1998","2015","Racine County","Wisconsin"
"2228","2016","Racine County","Wisconsin"
"2520","2017","Racine County","Wisconsin"
"86","2015","Richland County","Wisconsin"
"99","2016","Richland County","Wisconsin"
"116","2017","Richland County","Wisconsin"
"1713","2015","Rock County","Wisconsin"
"2058","2016","Rock County","Wisconsin"
"2097","2017","Rock County","Wisconsin"
"81","2015","Rusk County","Wisconsin"
"78","2016","Rusk County","Wisconsin"
"91","2017","Rusk County","Wisconsin"
"637","2015","Sauk County","Wisconsin"
"706","2016","Sauk County","Wisconsin"
"699","2017","Sauk County","Wisconsin"
"116","2015","Sawyer County","Wisconsin"
"134","2016","Sawyer County","Wisconsin"
"143","2017","Sawyer County","Wisconsin"
"365","2015","Shawano County","Wisconsin"
"400","2016","Shawano County","Wisconsin"
"416","2017","Shawano County","Wisconsin"
"1190","2015","Sheboygan County","Wisconsin"
"1337","2016","Sheboygan County","Wisconsin"
"1379","2017","Sheboygan County","Wisconsin"
"1372","2015","St. Croix County","Wisconsin"
"1526","2016","St. Croix County","Wisconsin"
"1631","2017","St. Croix County","Wisconsin"
"156","2015","Taylor County","Wisconsin"
"204","2016","Taylor County","Wisconsin"
"180","2017","Taylor County","Wisconsin"
"182","2015","Trempealeau County","Wisconsin"
"221","2016","Trempealeau County","Wisconsin"
"217","2017","Trempealeau County","Wisconsin"
"140","2015","Vernon County","Wisconsin"
"148","2016","Vernon County","Wisconsin"
"162","2017","Vernon County","Wisconsin"
"147","2015","Vilas County","Wisconsin"
"189","2016","Vilas County","Wisconsin"
"177","2017","Vilas County","Wisconsin"
"949","2015","Walworth County","Wisconsin"
"1135","2016","Walworth County","Wisconsin"
"1260","2017","Walworth County","Wisconsin"
"82","2015","Washburn County","Wisconsin"
"115","2016","Washburn County","Wisconsin"
"141","2017","Washburn County","Wisconsin"
"1823","2015","Washington County","Wisconsin"
"2035","2016","Washington County","Wisconsin"
